MOLECULE_NAME,SMILES,CHROMLOGD_2.6
504-479-01,NC(=O)c1ccc2[nH]cc(-c3cncn3CCOc3ccc4OCOc4c3)c2c1,1.52
504-483-01,NC(=O)c1ccc2[nH]cc(-c3cncn3CCOc3ccc(OC(F)(F)F)cc3)c2c1,2.57
504-492-01,COCCc1ccc(OCCn2cncc2-c2c[nH]c3ccc(cc23)C(N)=O)cc1,1.78
504-498-01,NC(=O)c1ccc2[nH]cc(-c3cncn3CC3CCO3)c2c1,0.17
504-499-01,NC(=O)c1ccc2[nH]cc(-c3cncn3CC(F)F)c2c1,0.15
504-505-01,Cn1cncc1-c1c[nH]c2ccc(cc12)-c1ccc(CO)nc1,-1.33
504-507-01,CCn1cncc1-c1c[nH]c2ccc(cc12)-c1ccnc(CO)c1,-1.27
504-522-01,OCc1ccc(cn1)-c1ccc2[nH]cc(-c3cncn3CCOc3ccccc3)c2c1,-0.06
600-024-03,NC(=N)NCc1ccc(cc1)C(=O)OCC12CC3CC(CC(C3)C1)C2,6.91
600-037-02,NC(=N)Nc1ccc(CC(=O)OCC23CC4CC(CC(C4)C2)C3)cc1,2.1
600-040-02,[H]C(N)(COC(=O)Cc1ccc(NC(N)=N)cc1)C(=O)OC,9.4
600-041-03,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)C23CCC(N)(CC2)C3)cc1,6.96
600-042-03,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)C23CC(N)(C2)C3)cc1,9.41
600-043-02,COC(=O)c1ccc(COC(=O)C23CCC(N)(CC2)C3)cc1,4.43
600-043-04,COC(=O)c1ccc(COC(=O)C23CCC(CC2)(C3)NC(N)=N)cc1,1.71
600-047-02,COc1cc(COC(=O)Cc2ccc(NC(N)=N)cc2)cc(OC)c1,9.4
600-048-02,NC(=N)Nc1ccc(CC(=O)OCC(=O)c2ccc(Cl)s2)cc1,9.4
600-050-02,NC(=N)Nc1ccc(CC(=O)OCC(=O)c2cccs2)cc1,9.03
600-051-02,[H][C@@]12C[C@]3([H])C[C@@](N)(C1)C[C@](C2)(C3)C(=O)OCC1C2CC3CC(C2)CC1C3,8.17
600-053-02,[H][C@]12C[C@]3([H])C[C@](N)(C1)C[C@](C2)(C3)C(=O)OCc1ccc(cc1)C(=O)OC,8.18
600-054-03,COC(=O)c1ccc(COC(=O)C23CCC(N)(CC2)CC3)cc1,7.75
600-055-03,COC(=O)Cc1ccc(OC(=O)C23CCC(N)(CC2)CC3)cc1,3.24
600-056-02,NC12CCC(CC1)(CC2)C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,3.83
600-056-04,NC(=N)NC12CCC(CC1)(CC2)C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,2.81
600-057-02,NC12CC3CC(C1)CC(C3)(C2)C(=O)OCC(=O)c1ccccc1,7.75
600-059-02,[H][C@]12C[C@]3([H])C[C@](N)(C1)C[C@](C2)(C3)C(=O)OCC(=O)c1ccc(Cl)s1,3.71
600-059-04,[H][C@]12C[C@]3([H])C[C@](C1)(C[C@](C2)(C3)C(=O)OCC(=O)c1ccc(Cl)s1)NC(N)=N,3.25
600-060-02,[H][C@]12C[C@]3([H])C[C@](N)(C1)C[C@](C2)(C3)C(=O)OCC(=O)C1C2CC3CC(C2)CC1C3,3.9
600-060-04,[H][C@]12C[C@]3([H])C[C@](C1)(C[C@](C2)(C3)C(=O)OCC(=O)C1C2CC3CC(C2)CC1C3)NC(N)=N,4.09
600-063-02,NC12CCC(CC1)(C2)C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,3.25
600-063-04,NC(=N)NC12CCC(CC1)(C2)C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,3.51
600-069-03,NCC12CCC(CC1)(CC2)C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,1.87
600-075-02,COC(=O)C12CCC(COC(=O)c3ccc(NC(N)=N)cc3)(CC1)CC2,3.37
600-078-04,NC(=N)NCC12CCC(CC1)(CC2)C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,3.41
600-079-02,COC(=O)C12CCC(CC1)(CC2)NC(=O)Cc1ccc(NC(N)=N)cc1,2.81
600-080-02,COC(=O)c1ccc(COC(=O)C23CCC(N)(CC2)C3)s1,4.93
600-087-01,COC(=O)C12CCC(CC1)(CC2)NC(=O)c1cnc(N)nc1C,0.8
600-088-01,Cc1nc(N)ncc1C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,1.04
600-093-02,COC(=O)c1cccc(c1)C(=O)COC(=O)C12CCC(CN)(CC1)CC2,2.25
600-095-03,[H][C@]12C[C@]3([H])C[C@](C1)(C[C@](C2)(C3)C(=O)OC)NC(=O)c1ccc(NC(N)=N)cc1,3.41
600-096-01,COC(=O)C12CCC(COC(=O)Cn3cncn3)(CC1)CC2,2.59
600-119-01,COC(=O)c1ccc(COC(=O)c2cnc(N)nc2C)cc1,2.29
600-122-01,Cc1nc(N)ncc1C(=O)OCC1(C)COC1,2.6
600-123-01,COC(=O)c1cccc(c1)C(=O)COC(=O)Cn1cncn1,4.2
600-125-01,O=C(Cn1cncn1)OCC(=O)c1cccs1,-2.52
600-126-01,CC(C)(C)OC(=O)N\\C(Nc1ccc(cc1)C(=O)OCC1(C)COC1)=N\\C(=O)OC(C)(C)C,6.25
600-127-01,O=C(Cn1cncn1)OCC(=O)C12CC3CC(CC(C3)C1)C2,4.02
600-128-01,O=C(COC(=O)C12CC3CC(C1)CC(C3)(C2)n1ncnn1)C12CC3CC(CC(C3)C1)C2,3.34
600-129-01,COC(=O)c1cccc(c1)C(=O)COC(=O)C12CC3CC(C1)CC(C3)(C2)n1ncnn1,7.83
600-130-01,O=C(COC(=O)C12CC3CC(C1)CC(C3)(C2)n1ncnn1)c1cccs1,4.16
600-132-01,COC(=O)C12CCC(COC(=O)C34CC5CC(C3)CC(C5)(C4)n3ncnn3)(CC1)CC2,4.34
600-133-01,COC(=O)c1ccc(COC(=O)C23CC4CC(C2)CC(C4)(C3)n2ncnn2)cc1,4.15
600-135-01,Cc1nnn(n1)C12CC3CC(CC(CC(=O)NCC45CC6CC(CC(C6)C4)C5)(C3)C1)C2,2.1
600-137-01,COC(=O)c1scc(C(=O)COC(=O)Cn2cncn2)c1F,-3.42
600-140-01,COC(=O)C12CC(C1)(C2)NC(=O)c1cnc(N)nc1,5.33
600-143-01,COC(=O)C12CCC(CC1)(CC2)NC(=O)c1cnc(N)nc1,3.48
600-145-01,COC(=O)C12CC(C1)(C2)NC(=O)CC12CC3CC(C1)CC(C3)(C2)n1nnc(C)n1,3.41
600-146-01,COC(=O)C12CC(COC(=O)CC34CC5CC(C3)CC(C5)(C4)n3nnc(C)n3)(C1)C2,4.57
600-148-01,COC(=O)C12CC(C1)(C2)NC(=O)c1cnc(N)nc1C,2.84
600-149-01,COC(=O)C12CC(CNC(=O)c3cnc(N)nc3C)(C1)C2,4.15
600-151-01,COC(=O)C12CCC(COC(=O)CC34CC5CC(C3)CC(C5)(C4)n3nnc(C)n3)(CC1)C2,3.9
600-152-01,Cc1nnn(n1)C12CC3CC(CC(CC(=O)OCCN4CCS(=O)(=O)CC4)(C3)C1)C2,2.35
600-153-01,Cc1nnn(n1)C12CC3CC(CC(CC(=O)OCC4CCS(=O)(=O)C4)(C3)C1)C2,5.27
600-154-01,CC(=O)C12CC(C1)(C2)OC(=O)c1cnc(N)nc1C,6.91
600-157-01,Cc1nnn(n1)C12CC3CC(CC(CC(=O)OCCN4CCOCC4)(C3)C1)C2,3.29
600-158-01,Cc1nnn(n1)C12CC3CC(CC(CC(=O)OCC45CC6CC(CC(C6)C4)C5)(C3)C1)C2,3.53
600-160-02,Cc1nnn(n1)C12CC3CC(CC(CC(=O)OCC4CNC4)(C3)C1)C2,2.84
600-165-01,CN1CCN(CC1)c1ccc(cc1)C(=O)OCc1cn2ccccc2n1,4.42
600-166-01,O=C(OCc1ncc2ccccn12)c1ccc(cc1)N1CCOCC1,3.06
600-167-01,FC(F)C1(COC(=O)C23CC4CC(C2)CC(C4)(C3)n2ncnn2)COC1,2.31
600-168-01,O=C(OCc1cn2ccccc2n1)C1(CC1)C#N,5.21
600-171-01,Cc1nc(N)ncc1C(=O)OCCN1CCS(=O)(=O)CC1,3.93
600-172-01,Cc1nc(N)ncc1C(=O)OCC1CCS(=O)(=O)C1,6.66
600-173-01,Cc1nc(N)ncc1C(=O)OCc1cnn(C)c1,5.75
600-176-01,O=C(COC(=O)c1ccc(cc1)-n1cnnn1)c1nccs1,3.24
600-177-01,Cc1nc(N)ncc1C(=O)OCC(=O)c1nccs1,5.08
600-179-01,Cc1nc(N)ncc1C(=O)OCC1CCCOC1,5.19
600-180-01,COC(=O)c1sccc1COC(=O)c1cnc(N)nc1,2
600-181-01,O=C(CC#N)OCc1cn2ccccc2n1,3.66
600-182-01,O=C(COC(=O)c1ccc(cc1)-n1cccn1)c1nccs1,5.39
600-183-01,O=C(COC(=O)c1ccc(cc1)-n1ccnc1)c1nccs1,2.65
600-184-01,O=C(COC(=O)C12CC3CC(C1)CC(C3)(C2)n1cncn1)c1ccsc1,2.05
600-186-01,Cc1nc(C)n(n1)-c1ccc(cc1)C(=O)OCC(=O)c1nccs1,7.31
600-187-01,Fc1cc(ccc1COC(=O)c1cn2ccccc2n1)C#N,6.89
600-188-01,Brc1ccc2c(COC(=O)C34CC5CC(C3)CC(C5)(C4)n3cncn3)coc2c1,4.87
600-189-01,O=C(COC(=O)C12CC3CC(C1)CC(C3)(C2)n1cncn1)c1nccs1,5.82
600-191-01,COC(=O)c1ccc(CNC(=O)c2ccc(cc2)-n2cnnn2)cc1,5.39
600-192-01,COC(=O)c1ccc(CNC(=O)c2ccc(cc2)-n2cnnc2)cc1,3.5
600-193-01,COC(=O)C12CC(C1)(C2)NC(=O)CC#N,2.56
600-193-03,O=C(CC#N)NC12CC(C1)(C2)C(=O)OCc1cn2ccccc2n1,3.67
600-194-01,COC(=O)C12CCC(CC1)(CC2)NC(=O)CC#N,4
600-195-01,COC(=O)c1ccc(CNC(=O)c2ccc(cc2)-n2cccn2)cc1,1.58
600-196-01,COC(=O)c1ccc(CNC(=O)c2ccc(cc2)-n2ccnc2)cc1,3.23
600-197-01,COC(=O)Cc1ccc(cc1)C(=O)NCC#N,4.94
600-199-01,COC(=O)c1ccc(CNC(=O)c2ccc(cc2)-n2nc(C)nc2C)cc1,8.26
600-204-02,COC(=O)Cc1ccc(NC(=O)CC#N)cc1,3.85
600-204-03,COC(=O)Cc1ccc(NC(=O)c2cccc(c2)C#N)cc1,3.56
600-206-01,Brc1cccc(COC(=O)C23CC(C2)(C3)NC(=O)CC#N)n1,5.35
600-207-01,O=C(NCC#N)c1ccc(cn1)C#N,5.54
600-209-01,COC(=O)c1ccc(NC(=O)CC23CC4CC(C2)CC(C4)(C3)n2nnc(C)n2)cc1,1.95
600-210-01,Brc1cccc(COC(=O)C23CCC(CC2)(CC3)NC(=O)CC#N)n1,4.49
600-213-03,[H][C@@](C)(N)CC(=O)Nc1ccc(cc1)C(=O)OCC(=O)c1ccsc1,3.64
600-214-01,COC(=O)c1ccc(cc1)C(=O)CC#N,6.38
600-217-01,O=C(OCc1ccc(cc1)-c1ccccc1C#N)c1cn2ccccc2n1,4.56
600-220-01,Fc1cccc(CNC(=O)C23CC(C2)(C3)NC(=O)CC#N)c1,1.93
600-222-01,Clc1ccnc(c1)C(=O)OCc1cn2ccccc2n1,3.05
600-223-01,Clc1ccnc(c1)C(=O)NC12CC3CC(CC(C3)C1)C2,6.67
600-224-01,COC(=O)C12CC3CC(CC(C3)(C1)NC(=O)c1cc(Cl)ccn1)C2,2.75
600-229-01,COC(=O)C12CC(COC(=O)c3ccc(cc3)C3NNN=N3)(C1)C2,3.65
600-231-01,COC(=O)C12CCC(COC(=O)c3ccc(cc3)C3NNN=N3)(CC1)C2,2.97
600-234-01,Cc1nnn(n1)C12CC3CC(CC(CC(=O)Nc4cccc(NC(=O)CC56CC7CC(C5)CC(C7)(C6)n5nnc(C)n5)c4)(C3)C1)C2,3.61
600-235-01,O=C(Nc1cccc(NC(=O)C2(CC2)C#N)c1)C1(CC1)C#N,4.24
600-238-01,O=C(Nc1cccc(NC(=O)c2cccnc2)c1)c1cccnc1,2.57
600-242-01,COC(=O)C12CCC(CC1)(CC2)NC(=O)c1ccc(cc1)C1N=NN=N1,4.42
600-243-02,COC(=O)C12CCC(CC1)(C2)NC(=O)c1ccc(cc1)C1N=NN=N1,4.04
600-248-01,COC(=O)c1ccc(CNC(=O)c2ccc(N3CCOCC3)c(F)c2)cc1,2.72
600-248-03,Cn1cc(COC(=O)c2ccc(CNC(=O)c3ccc(N4CCOCC4)c(F)c3)cc2)cn1,5.23
600-252-01,COC(=O)c1ccc(CNC(=O)c2ccc(N3CCN(C)CC3)c(F)c2)cc1,3.61
600-252-03,CN1CCN(CC1)c1ccc(cc1F)C(=O)NCc1ccc(cc1)C(=O)OCC(=O)N1CCOCC1,2.93
600-253-02,CC(C)(C)C(N)C(=O)Nc1cccc(c1)C(=O)OCC12CC3CC(CC(C3)C1)C2,5.77
600-260-02,N[C@@H](CCCNC(=O)c1cnccn1)C(=O)OCC(=O)c1nccs1,-4.79
600-261-02,N[C@H](Cc1ccc(F)c(F)c1)C(=O)OCC(=O)C12CC3CC(CC(C3)C1)C2,5.66
600-267-02,N[C@H](Cc1ccc(F)c(F)c1)C(=O)OCC(=O)c1nccs1,6
600-269-02,N[C@@H](CCCNC(=O)c1cnccn1)C(=O)OCC(=O)N1CCOCC1,1.31
600-270-02,Cn1cnc(COC(=O)[C@@H](N)CCCNC(=O)c2cnccn2)n1,3.09
600-271-02,NC(=N)Nc1ccc(cc1)C(=O)OCC(=O)c1cccs1,3.12
600-277-02,NC(=N)Nc1ccc(cc1)C(=O)OCC(=O)c1ccccc1,3.68
600-279-02,NC(=N)Nc1ccc(cc1)C(=O)OCC(=O)c1cnccn1,2.29
600-282-02,COC(=O)c1cccc(c1)C(=O)COC(=O)c1ccc(NC(N)=N)cc1,3.67
600-283-02,NC(=N)Nc1ccc(cc1)C(=O)OCC(=O)c1nccs1,2.73
600-284-02,COC(=O)c1cc(COC(=O)c2ccc(NC(N)=N)cc2)cs1,3.72
600-286-02,COc1cc(COC(=O)c2ccc(NC(N)=N)cc2)cc(OC)c1,4.04
600-295-02,COc1ccc(cc1OC)C(=O)COC(=O)c1ccc(NC(N)=N)cc1,3.08
600-296-02,COc1ccccc1C(=O)COC(=O)c1ccc(NC(N)=N)cc1,2.81
600-301-02,NC(=N)Nc1ccc(cc1)C(=O)OCC(=O)c1ccc(cc1)C#N,2.9
600-302-02,NC(=N)Nc1ccc(cc1)C(=O)OCC(=O)c1cccc(c1)C#N,3.23
600-303-02,NC(=N)Nc1ccc(cc1)C(=O)OCC(=O)c1cccc(c1)[N+]([O-])=O,2.85
600-305-02,NC(=N)Nc1ccc(cc1)C(=O)OCC(=O)c1cc(F)ccc1O,2.8
600-307-02,NC(=N)Nc1ccc(nc1)C(=O)OCC(=O)c1cccs1,3.1
600-308-02,NC(=N)Nc1ccc(nc1)C(=O)OCC(=O)c1ccc[nH]1,2.02
601-500-03,Nc1nccn2c(cnc12)C1(OC(CO)C(O)C1O)C#N,-1.61
601-504-03,Nc1ncnn2c(ccc12)C1OC(CO)C(O)C1O,-5.57
601-506-01,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(NO)nc1=O,-5.11
601-507-03,Nc1cccn2c(cnc12)[C@@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C#N,-1.36
601-512-07,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@@]1(C#N)c1cnc2c(N)nccn12,-1.4
601-601-01,Nc1ncnn2c(ccc12)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,-6.73
601-602-01,Nc1nccn2c(cnc12)[C@@]1(O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O)C#N,-1.54
601-800-01,CC(C)(C)OC(=O)N[C@@H](COCc1ccccc1)C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,8.49
601-800-07,CC(=O)N[C@@H](COC(=O)c1ccccc1O)C(=O)NC12CC3CC(CC(C3)C1)C2,5.95
601-800-08,CC(=O)N[C@@H](COC(=O)c1ccccc1OC(C)=O)C(=O)NC12CC3CC(CC(C3)C1)C2,5.4
601-802-01,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C(O)C1O)c1ccc2c(N)ncnn12)Oc1ccccc1,2.3
601-803-01,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(C(O)C1O)c1cnc2c(N)nccn12)Oc1ccccc1,2.3
601-804-01,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)NC12CC3CC(CC(C3)C1)C2,9.15
601-804-02,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)OC[C@H](N)C(=O)NC12CC3CC(CC(C3)C1)C2,6.58
601-804-03,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)OC[C@H](NC(C)=O)C(=O)NC12CC3CC(CC(C3)C1)C2,7.7
601-810-01,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2cnc3c(N)nccn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,2.67
601-811-01,CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)c1cnc2c(N)cccn12)Oc1ccccc1,3.06
AGH-038-02,Cn1cncc1-c1c[nH]c2ccccc12,0.66
AGH-039-01,COc1ccc2[nH]cc(-c3cncn3C)c2c1,0.75
AGH-044-02,CCn1cncc1-c1c[nH]c2ccc(OC)cc12,1.11
AGH-075-02,CCn1cncc1-c1c[nH]c2ccc(Br)cc12,2.03
AGH-079-02,CCn1cncc1-c1c[nH]c2ccc(Cl)cc12,3.58
AGH-096-02,CCn1cncc1-c1c[nH]c2ccccc12,2.32
AGH-107-02,CCn1cncc1-c1c[nH]c2ccc(I)cc12,2.29
AGH-108-02,CCn1cncc1-c1c[nH]c2ccc(C)cc12,3.58
AGH-110-01,CCn1cncc1-c1c[nH]c2ccc(O)cc12,-0.11
AGH-116-02,CCn1cncc1-c1c[nH]c2c(F)cc(I)cc12,2.48
AGH-126-02,CCn1cncc1-c1c[nH]c2cc(OC)ccc12,2.66
AGH-137-02,Cn1cncc1-c1c[nH]c2ccc(Br)cc12,3.57
AGH-138-02,CCCn1cncc1-c1c[nH]c2ccc(Br)cc12,4.92
AGH-140-02,CCCCn1cncc1-c1c[nH]c2ccc(Br)cc12,5.87
AGH-145-05,Cn1cncc1-c1c[nH]c2ccc(I)cc12,3.9
AGH-179-02,CCn1cncc1-c1c[nH]c2cccc(O)c12,1.37
AGH-188-01,Fc1c(I)ccc2[nH]cc(C=O)c12,4.52
AGH-192-02,CCn1cncc1-c1c[nH]c2ccc(I)c(F)c12,2.31
AGH-226-02,CCn1cncc1-c1c[nH]c2cc(F)ccc12,2.8
AGH-232-02,Cn1cncc1-c1c[nH]c2ccc(Br)c(F)c12,3.59
AGH-234-02,Cn1cncc1-c1c[nH]c2ccc(Cl)c(F)c12,3.46
AGH-236-02,Cn1cncc1-c1c[nH]c2ccc(F)c(F)c12,1.29
AGH-355-02,CCCn1cncc1-c1c[nH]c2ccc(I)c(F)c12,5.04
AGH-356-02,Fc1c(I)ccc2[nH]cc(-c3cncn3CC=C)c12,4.67
AGH-494-01,CCn1cncc1-c1c[nH]c2ccc(cc12)C(N)=O,-0.8
AGH-537-01,Fc1c(I)ccc2[nH]ccc12,6.2
AGH-548-01,CCn1cncc1-c1c[nH]c2ccc(C(N)=O)c(F)c12,-0.85
AGH-549-01,Cn1cncc1-c1c[nH]c2ccc(C(N)=O)c(F)c12,-0.69
AGH-616-02,Fc1c(I)ccc2[nH]cc(-c3cncn3Cc3ccccc3)c12,5.83
